SC_CODE,SC_NAME,SC_GROUP,SC_TYPE,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,NO_TRADES,NO_OF_SHRS,NET_TURNOV,TDCLOINDI
532633,ALLSEC TECH ,T ,Q,290.00,290.00,290.00,290.00,290.00,294.00,6,2414,700060.00,
532636,IIFL        ,A ,Q,453.00,470.05,452.50,456.70,455.15,456.30,275,4328,1995843.00,
532637,MAN DRUGORG ,T ,Q,55.05,56.40,53.75,55.00,55.00,56.55,14,1310,72183.00,
532638,SHOPPER STOP,A ,Q,440.05,442.85,432.25,439.85,442.40,444.15,243,4104,1798245.00,
532640,CYBER MEDIA ,B ,Q,5.68,5.68,5.68,5.68,5.68,5.17,1,50,284.00,
532641,NDL         ,B ,Q,52.40,53.80,52.25,52.55,52.55,52.20,18,1110,58439.00,
532642,JSWHL       ,B ,Q,2907.00,2950.00,2907.00,2942.40,2950.00,2905.75,34,130,380316.00,
532644,JK CEMENT   ,A ,Q,853.75,865.60,849.10,860.60,860.00,865.10,54,218,186778.00,
532646,UNIPLY IND  ,B ,Q,41.30,41.60,40.30,40.55,40.45,41.45,59,6486,263935.00,
532647,PROVOGUE IND,T ,Q,1.20,1.30,1.20,1.20,1.20,1.24,12,5973,7311.00,
532648,YES BANK    ,A ,Q,262.00,271.95,258.85,270.60,270.60,260.00,20374,3252689,865973022.00,
532649,NECTAR LIFE ,B ,Q,17.00,17.15,16.40,17.00,16.95,17.15,196,31400,530158.00,
532650,MSP STEEL   ,B ,Q,13.00,13.24,13.00,13.18,13.18,13.50,6,453,5925.00,
532651,SPL INDS    ,B ,Q,49.75,50.00,48.00,48.70,49.00,49.50,24,3335,161037.00,
532652,KARNATAKA BK,A ,Q,135.20,135.65,130.95,135.05,135.05,135.20,1240,178296,23738026.00,
532654,MCLEOD RUSSE,B ,Q,84.70,84.70,82.40,83.65,84.00,83.75,108,3823,318199.00,
532656,FACOR ALLOYS,X ,Q,2.02,2.03,1.97,1.99,1.99,2.03,17,7161,14271.00,
532658,EON ELECT   ,B ,Q,38.90,38.90,38.00,38.20,38.20,39.00,53,5234,200036.00,
532659,IDFC        ,A ,Q,46.70,47.05,45.45,46.85,46.85,46.30,569,240449,11107332.00,
532660,VIVIMED LABS,B ,Q,25.45,26.00,25.20,25.40,25.35,25.55,371,140654,3619885.00,
532661,RANE MADRAS ,B ,Q,355.80,355.80,353.75,355.75,355.75,354.40,15,180,63924.00,
532662,HT MEDIA    ,T ,Q,42.00,43.00,39.90,39.95,39.90,47.40,404,108580,4368347.00,SA
532663,SASKEN      ,B ,Q,646.05,664.35,640.00,657.80,662.00,642.80,177,1395,903203.00,
532665,RAJVIR IND  ,T ,Q,15.00,15.00,15.00,15.00,15.00,15.75,1,50,750.00,
532666,FCS SOFTWARE,B ,Q,0.21,0.23,0.21,0.22,0.22,0.22,55,262479,57086.00,
532667,SUZLONENERGY,A ,Q,6.67,6.78,6.56,6.71,6.71,6.67,377639,3045006,20276254.00,
532668,AURIONPRO SO,B ,Q,145.05,147.15,145.00,145.10,145.50,144.05,64,2387,347508.00,
532669,SOUTHBIOTEC ,XT,Q,1.45,1.45,1.45,1.45,1.45,1.47,1,3500,5075.00,
532670,RENUKA SUGAR,B ,Q,11.80,12.15,11.67,11.80,11.75,11.83,208,152155,1802442.00,
532673,KM SUGARMILL,B ,Q,9.35,9.57,9.22,9.27,9.27,9.49,34,18480,172092.00,
532674,BANNARI AMMA,B ,Q,187.00,195.00,187.00,194.90,194.90,193.00,13,528,99999.00,
532678,BOMBAY RAYON,T ,Q,9.00,9.30,9.00,9.09,9.26,9.15,16,4085,37366.00,
532679,SORILINFRA  ,B ,Q,359.90,359.90,339.00,343.40,343.40,355.00,482,12460,4309346.00,
532682,ABG SHIPYARD,Z ,Q,1.50,1.52,1.50,1.51,1.51,1.54,12,2625,3963.00,
532683,AIAENGINEER ,A ,Q,1709.00,1789.00,1709.00,1768.15,1768.15,1692.85,285,1260,2207510.00,
532684,EVEREST KANT,B ,Q,29.60,29.95,29.20,29.50,29.50,28.90,126,17706,523920.00,
532686,KERNEX MICRO,T ,Q,26.05,27.35,25.65,27.00,27.00,26.70,13,2222,58758.00,
532687,REPRO INDIA ,B ,Q,587.30,589.90,571.00,585.15,589.90,576.25,11,52,30356.00,
532689,PVR LTD     ,A ,Q,1681.00,1687.45,1658.05,1682.70,1682.70,1680.25,1189,28589,47835298.00,
532690,RAMSARUP IND,Z ,Q,0.50,0.50,0.50,0.50,0.50,0.48,2,149,74.00,
532692,RADHA MADHAV,B ,Q,17.85,17.85,16.40,16.75,16.75,17.20,150,72396,1212856.00,
532693,PUNJ LLOYD  ,T ,Q,2.19,2.19,2.01,2.11,2.15,2.10,109,101370,214226.00,
532694,BARTRONICSIN,B ,Q,6.60,6.61,6.48,6.61,6.61,6.52,16,834,5435.00,
532695,CELEBRITYFAS,B ,Q,8.80,9.50,8.80,9.50,9.50,9.16,3,544,5166.00,
532696,EDUCOMP SOLN,Z ,Q,2.20,2.38,2.17,2.18,2.18,2.28,13,3112,6903.00,
532698,NITINSPINNER,B ,Q,87.00,87.20,84.55,84.60,84.55,86.05,14,708,60596.00,
532699,ROYALORCH   ,B ,Q,120.20,120.35,117.85,119.10,119.10,122.50,34,1123,133849.00,
532700,ENT NETWORK ,B ,Q,528.80,531.50,528.80,531.50,531.50,530.00,2,4,2117.00,
532701,CELLA       ,Z ,Q,5.46,5.46,5.00,5.00,5.46,5.20,6,928,4916.00,
532702,GUJ PETRONET,A ,Q,178.25,182.00,178.05,179.85,179.35,177.95,178,5641,1012415.00,
532705,JAGRAN PRAK ,A ,Q,120.25,120.25,117.55,118.45,118.05,121.80,109,7672,910664.00,
532706,INOX LEISURE,A ,Q,320.00,321.00,310.90,314.80,314.00,322.45,288,6613,2088030.00,
532707,DYNEMIC PRO ,B ,Q,119.95,120.00,115.35,117.30,117.30,118.55,37,3528,416518.00,
532708,GVK POWERINF,B ,Q,7.44,7.44,7.18,7.31,7.31,7.36,224,258691,1891671.00,
532710,SADBHAV ENGG,A ,Q,243.65,245.40,243.15,245.05,244.50,244.55,25,589,143518.00,
532711,SUNIL HITECH,T ,Q,1.14,1.14,1.08,1.11,1.11,1.13,65,113684,126424.00,
532712,REL COM LTD ,A ,Q,2.96,2.96,2.96,2.96,2.96,3.11,1814,4631573,13709456.00,
532713,SAKUMA EXPO ,B ,Q,37.00,37.00,33.15,34.65,34.65,32.85,1326,166727,5837345.00,
532714,KEC INTERN  ,A ,Q,292.40,292.40,285.05,286.30,286.30,287.95,416,12446,3560484.00,
532716,GILLA ARBUT ,B ,Q,47.35,47.35,47.35,47.35,47.35,46.85,1,27,1278.00,
532717,INDOTECHTR  ,B ,Q,104.25,112.00,104.25,107.25,109.90,109.20,23,158,17051.00,
532719,BL KASHYAP  ,B ,Q,19.40,19.55,19.20,19.30,19.30,19.50,29,6215,120883.00,
532720,M&M FINANSER,A ,Q,410.15,415.65,406.00,413.80,413.80,412.25,926,165349,67582128.00,
532721,VISA STEEL  ,B ,Q,7.00,7.20,7.00,7.10,7.10,7.19,8,5772,40933.00,
532722,NITCO TILES ,B ,Q,40.00,40.00,38.50,38.95,38.70,39.95,56,2741,106862.00,
532725,SOLAR IND   ,A ,Q,1062.70,1068.40,1040.25,1044.95,1044.95,1061.65,49,476,499173.00,
532727,ADHUNIK MET ,T ,Q,3.16,3.16,3.16,3.16,3.16,3.32,18,29853,94335.00,
532728,MALU PAPER  ,B ,Q,26.00,26.25,25.30,25.95,25.95,25.60,15,4055,104856.00,
532729,UTTAM SUGAR ,B ,Q,129.00,133.65,127.50,131.30,130.75,127.90,162,9357,1221416.00,
532730,STL GLOBAL  ,B ,Q,6.63,6.63,6.50,6.55,6.55,6.39,3,48,314.00,
532731,ROHIT FERRO ,T ,Q,1.29,1.29,1.29,1.29,1.29,1.35,1,1000,1290.00,
532732,KEWAL KIRAN ,B ,Q,1277.00,1277.00,1275.00,1275.00,1275.00,1256.00,3,3,3828.00,
532733,SUN TVNET   ,A ,Q,632.00,632.00,606.30,612.70,612.70,627.65,2276,119786,73452620.00,
532734,GODAWARI POW,B ,Q,240.55,247.65,240.00,241.75,241.75,240.35,293,3553,865411.00,
532735,RSYSTEMINT  ,B ,Q,50.15,50.15,45.25,46.55,46.10,48.95,154,12798,614854.00,
532737,EMKAY GLOB F,B ,Q,99.00,101.00,98.90,101.00,101.00,99.50,7,126,12595.00,
532738,TANTIA CONS ,T ,Q,3.30,3.43,3.30,3.39,3.42,3.28,4,410,1390.00,
532740,LOKESH MACH ,B ,Q,44.30,45.10,44.00,44.00,44.00,44.15,28,3577,158212.00,
532741,KAMDHENU    ,B ,Q,199.00,201.30,196.05,199.50,201.00,201.00,84,3897,770699.00,
532742,PAUSHAK LTD ,X ,Q,2164.10,2228.00,2164.10,2188.05,2190.00,2194.70,24,686,1499381.00,
532745,INDICAP     ,X ,Q,45.00,46.45,41.00,41.15,41.00,40.60,18,8234,338139.00,
532746,UNITY INFRA ,Z ,Q,0.67,0.67,0.67,0.67,0.67,0.70,1,200,134.00,
532748,PRIME FOCUS ,B ,Q,64.00,64.00,64.00,64.00,64.00,63.70,4,210,13440.00,
532749,ALLCARGO    ,B ,Q,109.45,112.60,109.25,112.20,111.95,109.55,312,17038,1899229.00,
532751,EASUNREYRL  ,B ,Q,8.95,9.35,8.75,9.03,8.80,8.97,35,8181,74142.00,
532754,GMR INFRASTR,A ,Q,18.35,18.85,18.10,18.75,18.80,18.30,1134,1541545,28542349.00,
532755,TECH MAH    ,A ,Q,790.90,797.40,785.00,788.95,788.95,787.10,2967,115914,91888438.00,
532756,MAHINDCIE   ,A ,Q,221.00,224.60,220.60,223.05,222.45,222.75,199,3305,736035.00,
532757,VOLTAMP TRAN,B ,Q,1130.00,1154.90,1097.70,1142.50,1139.05,1132.50,133,473,529883.00,
532759,ATLANTA     ,B ,Q,18.40,19.45,18.35,19.40,19.40,19.15,22,2281,42740.00,
532760,DEEP INDS   ,B ,Q,141.45,142.55,138.60,140.90,140.00,141.65,139,3633,511638.00,
532761,HOV SERVICES,B ,Q,144.35,144.35,143.00,143.50,143.55,145.55,13,186,26767.00,
532762,ACTION CONST,B ,Q,109.55,109.55,107.20,108.10,108.10,110.45,865,76058,8219843.00,
532764,GEECEE      ,B ,Q,123.05,125.00,122.00,122.20,122.00,121.90,25,1412,174034.00,
532766,RICHA IND   ,XT,Q,1.61,1.61,1.61,1.61,1.61,1.61,3,1000,1610.00,
532767,GAYATRI PROJ,B ,Q,167.55,171.95,161.00,166.85,166.85,168.05,82,5452,910146.00,
532768,FIEM INDS   ,B ,Q,510.40,510.45,497.00,499.35,499.35,510.35,69,1229,614457.00,
532771,JHS SVEN    ,B ,Q,26.90,27.00,26.45,26.75,26.60,26.75,103,9057,240827.00,
532772,DCBBANK     ,A ,Q,197.15,198.00,194.35,197.10,197.50,197.95,679,79722,15636471.00,
532773,GLOBAL VECT ,B ,Q,84.15,84.15,77.00,79.50,79.50,82.15,341,4734,376750.00,
532774,INSPIRISYS  ,B ,Q,51.65,59.95,51.65,54.65,54.65,55.30,25,371,20047.00,
532775,GTL INFRAST ,T ,Q,1.19,1.20,1.11,1.11,1.11,1.16,193,598591,674505.00,
532776,SHIVAM AUTO ,B ,Q,39.00,39.00,34.20,34.50,34.50,36.15,70,5817,200593.00,
532777,INFO EDGE   ,A ,Q,1855.00,1908.00,1826.05,1890.75,1900.00,1849.10,1035,8325,15549080.00,
532779,TORNT POWER ,A ,Q,259.35,260.65,256.80,258.40,258.40,259.60,388,26919,6944248.00,
532780,PARSVNATH   ,B ,Q,6.10,6.10,5.72,5.81,5.90,6.17,54,24526,143911.00,
532783,DAAWAT      ,B ,Q,37.20,37.40,36.50,37.15,37.15,37.25,168,38367,1419404.00,
532784,SOBHA       ,A ,Q,507.00,511.00,494.00,498.30,496.50,498.95,558,13173,6628143.00,
532785,RUCHIRA PAP ,B ,Q,108.50,112.00,108.25,110.85,111.70,106.60,351,14389,1590261.00,
532787,ESS DEE ALUM,B ,Q,13.70,15.00,13.70,14.35,14.45,13.80,155,40815,586967.00,
532788,XLENERGY    ,T ,Q,0.96,0.96,0.96,0.96,0.96,0.92,1,100,96.00,
532790,TANLA       ,B ,Q,43.95,45.50,43.00,44.55,44.05,43.20,596,121101,5366309.00,
532794,ZEEMEDIA    ,B ,Q,16.45,16.90,14.85,15.00,15.00,16.30,2010,1321009,20361211.00,
532795,SITINET     ,T ,Q,5.06,5.30,4.81,4.81,4.81,5.06,47,31162,151358.00,
532796,LUMAX TECH  ,B ,Q,135.30,136.85,134.20,135.85,136.85,134.80,40,2161,292053.00,
532797,AUTOIND     ,B ,Q,51.20,51.20,49.25,50.15,50.15,51.30,17,1200,59983.00,
532798,NTWK MED INV,A ,Q,35.00,35.40,34.55,35.05,35.00,34.80,134,29476,1029230.00,
532799,HUBTOWN     ,B ,Q,32.40,32.50,31.85,32.25,32.40,33.00,50,5241,168531.00,
532800,TV18BRDCST  ,A ,Q,35.25,36.05,34.80,35.80,35.70,35.05,548,353472,12561227.00,
532801,CAMBRIDGE   ,B ,Q,45.95,45.95,45.50,45.50,45.50,44.50,3,1102,50141.00,
532804,TECHNOCRAFT ,B ,Q,538.65,560.00,538.65,550.40,548.70,544.10,27,326,178291.00,
532805,REDINGTON   ,A ,Q,98.50,100.40,97.75,98.75,97.80,98.25,441,12318,1219851.00,
532807,CINELINE    ,B ,Q,43.30,44.00,43.30,43.50,43.50,43.75,26,6986,303959.00,
532808,PGIL        ,B ,Q,168.50,172.60,168.50,170.80,172.60,167.95,5,223,37815.00,
532809,FSL         ,A ,Q,49.40,51.85,48.90,51.30,51.30,48.55,4591,1523151,77724097.00,
532810,POWER FINAN ,A ,Q,119.20,121.05,117.20,120.60,120.60,119.20,1472,334796,39962689.00,
532811,AHLUWALIA CO,B ,Q,335.00,345.00,335.00,335.15,335.05,335.00,19,209,70287.00,
532813,C & C CONSTR,Z ,Q,9.31,9.31,9.31,9.31,9.31,9.80,14,2386,22213.00,
532814,INDIAN BANK ,A ,Q,268.10,273.80,262.90,271.65,271.65,269.75,1358,118943,31953700.00,
532815,SMS PHARMACE,B ,Q,63.50,63.50,62.75,63.00,63.00,62.90,10,837,52617.00,
532817,ORIENTAL    ,B ,Q,12.41,12.60,12.25,12.60,12.50,12.68,26,19307,242377.00,
532819,MINDTREE LTD,A ,Q,950.05,969.75,950.05,959.80,959.80,957.60,1590,56731,54642849.00,
532820,ELAND       ,T ,Q,6.92,6.93,6.30,6.57,6.57,6.60,13,5115,34775.00,
532822,IDEA        ,A ,Q,17.40,17.70,16.70,16.90,16.90,17.20,4474,4394116,75164696.00,
532823,EURO CERAMIC,T ,Q,1.35,1.35,1.35,1.35,1.35,1.42,1,200,270.00,
532825,JAGJANANI   ,X ,Q,0.38,0.38,0.38,0.38,0.38,0.37,1,200,76.00,
532826,RAJ TELE    ,Z ,Q,30.80,30.80,30.80,30.80,30.80,32.05,1,1,30.00,
532827,PAGE INDUSTR,A ,Q,24013.90,24748.40,23789.55,24568.75,24568.75,23972.05,652,1487,36019787.00,
532828,AMD INDUS   ,B ,Q,21.05,21.05,21.05,21.05,21.05,21.10,1,50,1052.00,
532829,LAWRESHWAR  ,X ,Q,28.70,29.30,27.70,28.85,28.85,28.80,9,719,20230.00,
532830,ASTRAL POLY ,A ,Q,1195.70,1201.40,1179.00,1197.10,1199.00,1190.60,95,467,556048.00,
532832,INDBUL REAL ,A ,Q,96.70,109.55,94.75,108.10,108.10,96.50,23761,3929135,413225457.00,
532834,CAMLINFINE  ,B ,Q,48.50,48.95,47.30,48.80,48.60,47.95,291,13771,663170.00,
532835,ICRA        ,B ,Q,2941.00,2998.00,2941.00,2998.00,2998.00,2946.75,2,2,5939.00,
532839,DISH TV     ,A ,Q,38.15,38.50,37.20,37.85,37.85,38.05,1239,731865,27737594.00,
532841,SAHYA INDU  ,X ,Q,176.90,180.00,174.00,175.80,175.80,175.75,69,5045,889032.00,
532842,SREE RAYALA ,B ,Q,171.15,175.60,171.05,175.05,175.60,175.60,10,375,65259.00,
532843,FORTIS      ,A ,Q,136.95,136.95,134.80,135.70,135.65,135.45,1195,23720,3216769.00,
532845,TGBHOTELS   ,B ,Q,11.45,11.70,11.25,11.35,11.35,11.45,13,2119,24182.00,
532847,HILTON MET  ,T ,Q,18.55,18.55,18.55,18.55,18.55,19.50,2,100,1855.00,
532848,DELTA CORP  ,A ,Q,268.00,269.00,259.00,261.55,261.55,263.70,2812,193120,50896319.00,
532850,MIC ELECTRON,T ,Q,1.10,1.15,1.05,1.13,1.14,1.10,31,45273,48522.00,
532851,INSECTCID   ,B ,Q,648.50,658.00,642.65,644.40,644.40,646.50,145,917,594841.00,
532852,MCD HOLDING ,B ,Q,23.80,23.80,23.15,23.60,23.60,23.05,8,480,11287.00,
532853,ASAHI SONG  ,B ,Q,160.50,165.95,160.50,164.60,165.95,165.15,4,139,22500.00,
532854,NITIN FIRE  ,B ,Q,1.48,1.48,1.43,1.43,1.43,1.49,4,1210,1730.00,
532855,HARYA CAPFIN,X ,Q,45.85,47.50,45.85,47.50,47.50,45.85,3,700,33241.00,
532856,TIME TECHNO ,A ,Q,95.65,97.25,95.30,95.60,95.60,96.55,57,6037,582250.00,
532859,HGSL        ,B ,Q,658.45,679.15,658.45,665.00,665.00,669.30,25,171,114022.00,
532864,NELCAST     ,B ,Q,70.55,71.80,70.00,71.65,71.70,70.40,34,2735,194691.00,
532865,MEGHMANI    ,A ,Q,61.30,61.50,59.55,60.15,60.15,61.40,630,131111,7886233.00,
532867,V2RETAIL    ,B ,Q,275.65,283.40,275.00,280.10,283.25,279.00,89,2189,605408.00,
532868,DLF LIMITED ,A ,Q,186.00,188.90,183.50,187.55,187.55,184.65,12689,2328376,434143618.00,
532869,TARMAT      ,B ,Q,42.50,43.90,42.15,43.35,43.75,41.90,36,3052,132091.00,
532870,ANKIT METAL ,T ,Q,0.50,0.50,0.50,0.50,0.50,0.50,1,1000,500.00,
532871,CELESTIAL   ,B ,Q,6.00,6.10,5.70,5.78,5.75,6.10,26,5708,33296.00,
532872,SUNPHA ADV  ,A ,Q,182.25,184.10,180.65,183.10,183.10,183.20,1221,82031,14979889.00,
532873,HOUSING DEV ,A ,Q,26.70,27.50,26.05,27.25,27.25,26.70,1588,741615,19987265.00,
532874,SURYACHAKRA ,Z ,Q,0.23,0.24,0.23,0.24,0.24,0.23,5,10700,2553.00,
532875,ALLIED DIGIT,B ,Q,13.07,13.63,13.06,13.63,13.63,13.68,3,111,1506.00,
532878,ALPA LAB    ,B ,Q,27.00,27.40,26.45,26.45,26.45,26.30,9,1541,40997.00,
532879,SIR SHADI LA,XT,Q,40.50,40.50,38.80,38.80,38.80,40.50,2,225,9070.00,
532880,OMAXE LTD   ,A ,Q,212.00,213.55,211.60,212.00,213.55,212.10,1029,103190,21858178.00,
532884,REFEX       ,T ,Q,47.35,47.35,44.90,44.90,44.90,47.25,115,63431,2850729.00,
532885,CENTRAL BK  ,A ,Q,35.00,35.00,33.90,34.65,34.65,34.60,333,57028,1968525.00,
532886,SEL MANUF   ,B ,Q,1.21,1.22,1.16,1.17,1.22,1.22,13,39071,46810.00,
532887,NTL         ,T ,Q,0.78,0.78,0.75,0.75,0.75,0.78,2,1000,759.00,
532888,ASIAN GRANIT,B ,Q,231.85,231.85,225.00,225.40,225.00,230.40,102,3727,845495.00,
532889,K.P.R. MILL ,A ,Q,572.65,577.40,565.00,568.40,567.45,568.60,131,2483,1419141.00,
532890,TAKE SOLUT  ,A ,Q,142.00,146.35,141.25,143.65,143.30,142.85,334,14154,2038352.00,
532891,PURAVANKARA ,B ,Q,74.80,78.00,73.60,74.90,74.90,74.85,167,10075,754171.00,
532892,MOTILALOFS  ,A ,Q,686.20,695.75,668.45,675.70,675.70,687.40,710,8595,5858896.00,
532893,VTM LTD     ,X ,Q,25.90,27.50,25.25,27.00,27.00,26.85,14,561,15121.00,
532894,IWIND ENERGY,B ,Q,5.85,6.30,5.71,5.81,5.75,5.80,47,6118,36009.00,
532895,NAGREKA CAP ,B ,Q,12.75,12.75,12.50,12.50,12.50,12.61,2,200,2525.00,
532896,MAGNUM VENT ,B ,Q,5.00,5.40,4.50,5.05,5.05,5.37,4,2048,9523.00,
532898,POWER GRID  ,A ,Q,198.50,199.05,197.00,198.35,198.40,197.75,769,79519,15765158.00,
532899,KAVERI SEED ,A ,Q,477.00,477.15,464.40,471.35,471.35,475.55,472,15582,7325047.00,
532900,PAISALO     ,B ,Q,325.00,339.00,310.15,316.45,316.45,320.15,55,5798,1875203.00,
532904,SUPREME INFR,T ,Q,22.00,22.10,21.75,21.75,21.75,22.85,12,1779,38774.00,
532906,MAANALU     ,B ,Q,90.75,92.30,90.50,91.35,92.30,91.70,10,357,32419.00,
532907,ILFSENGG    ,Z ,Q,8.90,9.14,8.50,8.81,8.57,8.74,31,23973,209043.00,
532911,PARLE SOFTWR,X ,Q,18.06,18.06,18.06,18.06,18.06,17.71,6,1139,20570.00,
532914,ARCOTECH LTD,T ,Q,5.85,5.85,5.45,5.72,5.72,5.63,24,6114,33590.00,
532915,RELIGARE ENT,B ,Q,32.25,33.35,30.40,31.55,31.00,32.40,80,11967,375260.00,
532916,BARAK VALL  ,T ,Q,17.00,17.35,16.25,16.40,17.35,17.00,6,241,3962.00,
532918,RATHI BARS  ,X ,Q,15.40,15.40,13.66,15.10,15.10,14.21,11,454,6714.00,
532919,ALLIED COMP ,XT,Q,0.49,0.49,0.49,0.49,0.49,0.49,1,20,9.00,
532920,EMPEE DIST  ,Z ,Q,7.43,7.43,7.35,7.35,7.35,7.43,3,121,891.00,
532921,ADANI PORTS ,A ,Q,381.00,381.05,373.35,379.75,379.75,379.40,1095,74058,27950097.00,
532922,EDELWEISS   ,A ,Q,191.25,191.90,185.50,186.00,186.00,190.65,2145,112863,21168029.00,
532923,RGL         ,B ,Q,306.15,306.50,305.15,306.05,306.50,305.00,7,282,86346.00,
532924,KOLTEPATIL  ,B ,Q,255.95,258.00,252.00,253.95,253.00,254.10,178,6698,1709851.00,XD
532925,KAUSHAL INFR,B ,Q,0.60,0.65,0.60,0.65,0.65,0.62,2,875,563.00,
532926,JYOTHY LAB  ,A ,Q,196.35,196.35,188.60,189.60,190.00,193.70,175,3400,651063.00,
532927,ECLERX      ,A ,Q,1126.15,1132.50,1126.00,1130.05,1131.45,1128.70,117,1074,1214357.00,
532928,TRIL        ,B ,Q,13.00,13.00,12.50,12.83,12.86,13.02,23,3666,46930.00,
532929,BRIGADE     ,B ,Q,247.85,250.50,246.60,247.90,247.90,248.15,232,6890,1711037.00,
532930,BGR ENERGY  ,B ,Q,63.00,63.50,61.20,61.30,61.25,61.45,146,9770,607788.00,
532931,BURNPUR     ,T ,Q,3.17,3.17,2.96,3.04,3.09,3.10,27,14127,42983.00,
532932,MANAKSIA LTD,B ,Q,37.15,38.30,37.15,37.60,37.60,39.00,16,523,19559.00,
532933,PORWAL AUTO ,X ,Q,29.20,30.40,29.20,29.75,29.50,30.35,50,10901,323691.00,
532934,PPAP        ,B ,Q,297.00,305.40,295.00,300.65,305.40,295.15,108,1582,471084.00,
532935,ARIES AGRO  ,B ,Q,88.55,88.95,86.10,88.50,88.95,87.25,24,3956,345101.00,
532937,KUANTUM     ,X ,Q,460.00,473.95,439.00,452.15,448.00,446.70,172,2826,1278782.00,
532939,RPOWER      ,A ,Q,10.25,10.29,9.62,9.89,9.89,10.21,30907,7210640,71361901.00,
532940,J KUMAR INFR,B ,Q,151.00,153.25,149.80,151.90,151.00,152.85,248,17692,2680983.00,
532941,CORDS CABLE ,B ,Q,64.65,65.15,64.05,64.80,64.80,64.60,16,1000,64483.00,
532942,KNR CONST   ,A ,Q,251.30,251.65,246.25,247.30,247.95,256.45,124,3156,784569.00,
532944,ONMOBILE    ,B ,Q,43.55,44.45,43.55,43.75,43.70,43.40,46,5196,228045.00,
532945,SHRIRAM EPC ,B ,Q,8.45,8.69,8.40,8.46,8.46,8.55,15,2627,22279.00,
532946,BANG        ,B ,Q,38.00,38.00,36.05,37.35,37.25,38.45,21,1843,69068.00,
532947,IRB INFRA   ,A ,Q,142.00,142.30,135.75,140.75,140.75,141.20,1658,208675,29089553.00,
532951,GSS INFOTECH,B ,Q,133.80,136.00,132.75,134.20,134.20,132.45,679,77369,10408790.00,
532953,V GUARD IND ,A ,Q,221.20,222.05,217.00,218.15,218.15,220.60,506,33150,7256417.00,
532955,RECLTD      ,A ,Q,151.00,153.90,149.70,153.35,153.35,150.35,2229,405741,61590299.00,
532957,GOKAK TEXTI ,X ,Q,19.45,20.30,19.45,20.30,20.30,19.35,5,1510,30644.00,
532959,GAMMON INFRA,B ,Q,0.61,0.67,0.61,0.66,0.66,0.61,86,599063,389489.00,
532960,IBVENTURES  ,B ,Q,343.40,343.40,333.90,337.25,337.25,342.75,2602,144824,49002964.00,
532961,SITA SHREE  ,T ,Q,0.60,0.60,0.60,0.60,0.60,0.60,2,1100,660.00,
532966,TITAGARH WAG,B ,Q,68.15,69.50,66.65,66.90,67.30,68.85,355,37268,2518274.00,
532967,KIRI DYES   ,B ,Q,585.20,652.75,585.20,613.95,613.95,590.50,4610,119999,75160885.00,
532972,SANKHYA INFO,XT,Q,73.00,73.00,68.50,69.95,69.80,69.80,33,3196,225739.00,
532974,ABML        ,B ,Q,50.00,52.50,48.60,52.05,52.05,49.55,300,38559,1956311.00,
532975,AISHWARYA TE,Z ,Q,2.27,2.27,2.27,2.27,2.27,2.27,3,9560,21701.00,
532976,JAIBALA IND ,T ,Q,39.00,39.00,36.00,36.00,36.00,37.85,53,30156,1166074.00,
532977,BAJAJ AUTO  ,A ,Q,2858.00,2930.00,2841.00,2918.50,2915.00,2852.50,1631,19376,56189838.00,
532978,BAJAJ FINSE ,A ,Q,7370.00,7409.00,7277.95,7382.85,7382.85,7359.25,1224,8191,60023526.00,
532979,PIRPHYTO    ,T ,Q,35.95,35.95,35.15,35.15,35.15,35.90,3,93,3270.00,
532980,GOKUL REFOIL,B ,Q,7.85,8.10,7.40,7.73,7.73,7.80,10,503,3878.00,
532983,RPG LIFESCI ,B ,Q,249.60,249.60,240.05,242.50,242.50,245.20,32,752,182086.00,
532985,KOTAK SENSEX,B ,Q,396.00,396.00,396.00,396.00,396.00,399.00,2,6,2376.00,
532986,NIRAJ CEMENT,X ,Q,18.45,18.45,16.25,17.75,17.70,16.75,13,5154,88397.00,
532987,RANE BRAKE  ,B ,Q,592.45,592.45,575.00,583.00,586.55,590.80,70,524,306531.00,
532988,RANE ENGVL  ,B ,Q,465.00,465.00,453.00,453.95,453.00,465.00,14,175,79685.00,
532989,BAFNA PHARMA,T ,Q,9.98,9.98,9.98,9.98,9.98,10.50,1,10,99.00,
532990,METKORE     ,T ,Q,0.90,0.90,0.90,0.90,0.90,0.91,1,50,45.00,
532991,MVL LIMITED ,B ,Q,0.22,0.22,0.22,0.22,0.22,0.21,3,14580,3207.00,
532994,ARCHIDPLY IN,B ,Q,39.85,41.50,38.35,39.00,39.00,39.20,29,1641,63785.00,
532997,KSK ENERGY  ,B ,Q,1.27,1.29,1.18,1.29,1.29,1.18,155,658797,837820.00,
532998,LEHIL       ,B ,Q,23.15,28.00,22.05,22.15,22.20,23.45,8,1199,26612.00,
533001,SOMI CONVEY ,B ,Q,31.60,31.60,30.00,30.15,30.00,30.10,24,2083,63824.00,
533006,BIRLA COTSYN,XT,Q,0.08,0.08,0.08,0.08,0.08,0.08,11,106462,8516.00,
533007,LGB FORGE   ,T ,Q,3.67,3.67,3.67,3.67,3.67,3.50,3,1300,4771.00,
533008,OCL IRON&ST ,Z ,Q,4.15,4.15,4.15,4.15,4.15,3.96,38,73099,303360.00,
